,Title,URL,Index,Duration
69,Tame Impala - It Might Be Time (Louis The Child Remix),https://www.youtube.com/watch?v=WnCi5GtDFik,74,196
70,Tritonal & Man Cub - Worth It All (Lyrics/Lyric Video),https://www.youtube.com/watch?v=4lgtOuG31ks,75,190
71,Seven Lions - What’s Done Is Done (ft. HALIENE),https://www.youtube.com/watch?v=XS1vHVXQYpY,76,291
72,Dabin - Hope It Hurts (ft. Essenger),https://www.youtube.com/watch?v=z7Z-Lrp-E60,77,258
73,Proximity - Illenium & Friends Mixtape (EDM/Melodic Dubstep Mix),https://www.youtube.com/watch?v=FAsrHKXHh4o,78,3556
74,Culture Code - Surrender (feat. Aloma Steele),https://www.youtube.com/watch?v=6M6E4Re8rgs,79,258
75,Syence - Universe (feat. Andreas Moss),https://www.youtube.com/watch?v=IZO7ilH8s9I,80,196
76,Nick Ledesma - Believe (feat. Heather Sommer),https://www.youtube.com/watch?v=Q5KMUcTz2VQ,81,240
77,Arize x Veso - You and Only You,https://www.youtube.com/watch?v=51emMO6evzE,82,208
78,ILLENIUM - Take You Down X Every Piece of Me [ASCEND TOUR REMAKE],https://www.youtube.com/watch?v=SE0nYFJ0ZvQ,83,206
79,Tokyo Machine - FLAMES [Proximity Release],https://www.youtube.com/watch?v=7-FrMh5LS0Q,84,180
80,Miles Away & VENIICE - Don't Say That (feat. Olaf Blackwood),https://www.youtube.com/watch?v=Ahh1M5Ckv5c,85,207
81,Porter Robinson - Something Comforting (Lyrics/Lyric Video),https://www.youtube.com/watch?v=OfSIWglUTbo,86,282
82,Cashmere Cat - FOR YOUR EYES ONLY [acloudyskye bootleg],https://www.youtube.com/watch?v=NFMZSupxUJ8,87,215
83,Dark Heart x Veronica - Love Steady [Proximity Release],https://www.youtube.com/watch?v=3ryoL-z5sNA,88,195
84,Madeon - All My Friends (1788-L Remix),https://www.youtube.com/watch?v=M4a0rcmw5Rw,89,297
85,AIKA - Hiraeth [Proximity Release],https://www.youtube.com/watch?v=LJjDmOvHBDM,90,239
86,Nurko feat. Dia Frampton - Faith [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=0C8NK821J0Q,91,245
87,"Louis The Child, Foster The People - Every Color (Lyrics/Lyric Video)",https://www.youtube.com/watch?v=2H2hS-LW244,92,235
88,BUNT. – Every Day Is A Song (feat. Austin Jenckes),https://www.youtube.com/watch?v=_GVdPd4xNPU,93,228
89,JVNA - Catch Me (LICK Remix),https://www.youtube.com/watch?v=ZJqqVFkaAuU,94,221
90,William Black - Ruins (Syence Remix) ft. Micah Martin,https://www.youtube.com/watch?v=MhLbxfEzScA,95,187
91,Trevor Daniel - Falling (Skytone Remix),https://www.youtube.com/watch?v=yO7MeBGFqno,96,171
92,ILLENIUM - Good Things Fall Apart x Sad Songs (ASCEND Finale Remake),https://www.youtube.com/watch?v=p8OTQ5cMZho,97,338
93,Seven Lions - Only Now (feat. Tyler Graves),https://www.youtube.com/watch?v=J-9mTFr1wRg,98,211
94,DJ Snake & Zhu - No More (Devault Remix),https://www.youtube.com/watch?v=e2i_Wx3cju8,99,258
95,Grumbae - Move On ft. Alessia Labate,https://www.youtube.com/watch?v=BsWsCRzZbK8,100,184
96,Paramore - crushcrushcrush (Blanke Flip),https://www.youtube.com/watch?v=MJLEUrcXDrE,101,225
97,blackbear - hot girl bummer (Two Friends Remix),https://www.youtube.com/watch?v=KYzMtjIeLDE,102,179
98,Danny Olson - Oasis [Proximity Release],https://www.youtube.com/watch?v=JstD4MoJbBk,103,238
99,Alvin Whitte - What Is Love [Proximity Release],https://www.youtube.com/watch?v=stFP_ITO5OI,104,163
100,Soulji - Say My Name [Music Video] (Proximity Release),https://www.youtube.com/watch?v=2yG-C-Aosc4,105,240
101,Mako & Elephante – Chameleon,https://www.youtube.com/watch?v=_L3fjzzrUyE,106,208
102,Hayd - Suffocate [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=Y8PCJPIRmCc,107,242
103,JVNA - Gurenge (Demon Slayer / Kimetsu no Yaiba OP Cover) [AMV],https://www.youtube.com/watch?v=dT1dcMmKwkE,108,205
104,NGHTMRE & SLANDER - FEELING GUD (ft. Matthew Santos),https://www.youtube.com/watch?v=i5EGUuovaxI,109,191
105,LIONE - Revive (Acoustic Version) [Proximity Release],https://www.youtube.com/watch?v=IKDFadu3adc,110,207
106,Gryffin - Body Back [MitiS Remix]  (ft. Maia Wright),https://www.youtube.com/watch?v=Y7sEEY_vS48,111,263
107,BUNT. - Save My Mind ft. Benemy Slope [Lyric Video],https://www.youtube.com/watch?v=5It9FyItFkE,112,217
108,San Holo ft. Broods - Honest [Official Lyric Video],https://www.youtube.com/watch?v=Jhnk9p1cJKY,113,233
109,Porter Robinson - Get your Wish,https://www.youtube.com/watch?v=bN4fBa-OsHo,114,218
110,Galantis x Porter Robinson x Seven Lions/Wooli/Trivecta x TYNVN-You(Music Video Mashup)[10 Shy Edit],https://www.youtube.com/watch?v=RZhkg3Tvrh0,115,251
111,"Kygo, Avicii - Forever Yours (Official Lyric Video) ft. Sandro Cavazza",https://www.youtube.com/watch?v=fprqla360Xs,116,194
112,Tiësto & 7 Skies - My Frequency ft. RebMoe,https://www.youtube.com/watch?v=U1wE6XEymMY,117,145
113,Justin Bieber - Yummy (Young Bombs Remix),https://www.youtube.com/watch?v=Ll1ZCQLj6vo,118,200
114,MRNX - Static Existence [Proximity Release],https://www.youtube.com/watch?v=wlqPU-wWZSY,119,224
115,Utada Hikaru - Simple And Clean (PLANITb Remix) (Virtual Self Edit) [Remake],https://www.youtube.com/watch?v=YnuPUXt1X9k,120,315
116,"Tritonal, Haliene, Schala & Jorza - Long Way Home (Lyric Video)",https://www.youtube.com/watch?v=_zsQJ4avepk,121,212
117,Grey - Body Count (ft. Thutmose),https://www.youtube.com/watch?v=ovfMXTeoNyA,122,192
118,Nurko Vs. Julia Michaels- Breathe Without Issues (Nick Ledesma Mashup),https://www.youtube.com/watch?v=4F-fHrL2AWY,123,228
119,Illenium - Crawl Outta Love x Blood (Ascend Tour Remake),https://www.youtube.com/watch?v=i-5WM9oj2Do,124,184
120,Noah Neiman Ft. Jadelyn - Hard [Proximity Release],https://www.youtube.com/watch?v=HptWCPiMrkg,125,171
121,Kosling & Blackcode & Robbie Rosen - Like Home,https://www.youtube.com/watch?v=CB9KCpY_gV4,126,192
122,"Connor Bvrns, Bonn - ANTHEM (Music/Lyric Video)",https://www.youtube.com/watch?v=jIMH6aWRG8o,127,175
123,Proximity - End of The Year [EDM Mashup/Music Video],https://www.youtube.com/watch?v=Dh12WnftS0U,128,167
124,Galantis & Dolly Parton - Faith feat. Mr. Probz (Galantis & Bali Bandits VIP Mix),https://www.youtube.com/watch?v=2ipeZCUqcGw,129,178
125,Kasbo x RL Grime x Flume x Justin Bieber - For You [kyto edit],https://www.youtube.com/watch?v=2GK-tmY3S6g,130,269
126,"Zedd, Kehlani - Good Thing (Osrin Remix)",https://www.youtube.com/watch?v=Mol-gRlPAfk,131,178
127,Martin Garrix vs. Galantis vs. Pierce Fulton - Kuaga Runaway Voices (AKiRA Mashup),https://www.youtube.com/watch?v=fYRY8E-ToDM,132,135
128,Proximity - Best EDM of 2010-2019 (Decade Mix),https://www.youtube.com/watch?v=gnV-8pkILF0,133,8222
129,Adventure Club x RÜFÜS DU SOL x What So Not - Wonderbloom [kyto edit],https://www.youtube.com/watch?v=QJ6S8vab9hw,134,231
130,Boys Like Girls - The Great Escape (ZAXX Remix),https://www.youtube.com/watch?v=UBTxlOYJYwQ,135,255
131,Daft Punk - Doin' It Right (K?d Remix V2),https://www.youtube.com/watch?v=bymxtx36tTU,136,262
132,Coldplay x Porter Robinson x Krewella - Every Language is Alive (Kyante Wilson Mashup),https://www.youtube.com/watch?v=PRqiUgXHCWA,137,358
133,ARMNHMR - Let Light Out (feat. Sunnie Williams),https://www.youtube.com/watch?v=z4ILbuBcqTI,138,231
134,Proximity - End of the Year Mix 2019 (EDM),https://www.youtube.com/watch?v=fV41RdtQCbs,139,3104
135,Syence - Lies feat. H Kenneth (Lyric Video) [Proximity x Seeking Blue Release],https://www.youtube.com/watch?v=nb19nD9aH2s,140,158
136,Justice - Genesis (KLOUD Remix),https://www.youtube.com/watch?v=l14wAiUgMRU,141,208
137,3LAU - Tokyo feat. XIRA,https://www.youtube.com/watch?v=MHLB6oGnzh4,142,223
138,Midnight Kids - Run It ft. Annika Wells [Lyric Video],https://www.youtube.com/watch?v=B6DegxvXcuE,143,220
139,Madeon - Adventure [AMV],https://www.youtube.com/watch?v=xOY5YT74Bn8,144,637
140,Ryos - Emotions [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=kBhf8j_M1oI,145,175
141,ILLENIUM - Feel Good x Free Fall [Awake Tour Remake],https://www.youtube.com/watch?v=EEQFnf-rcXk,146,192
142,Two Friends - Good For You (ft. JUSCOVA) [Lyric Video],https://www.youtube.com/watch?v=h5XdI0rWj6Y,148,196
143,Owen Norton - Without You [Proximity Release],https://www.youtube.com/watch?v=KApMQTj0KeY,149,219
144,"Zedd, Kehlani - Good Thing [Music Video] (Alternative Cut)",https://www.youtube.com/watch?v=m-0VS1L8ROA,150,211
145,Static - Breathe (GHOST DATA Remix) [Proximity Release],https://www.youtube.com/watch?v=VKXkasNTSpQ,151,300
146,"Zedd, Kehlani - Good Thing [Music Video] (Alternative Cut)",https://www.youtube.com/watch?v=m-0VS1L8ROA,152,211
147,MitiS - Mercy ft. glasscat [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=_26_UUNsqds,153,222
148,Ekali & Illenium - Hard To Say Goodbye (ft. Chloe Angelides),https://www.youtube.com/watch?v=32ZDfOmPoYg,154,198
149,Alok & Dynoro - On & On [Lyrics/Lyric Video],https://www.youtube.com/watch?v=V5V2t46oKfw,155,146
150,Nurko - If It Isn't You ft. Brayden Kehler [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=nuU51PZNtZs,156,225
151,Syence - Edge Off ft. Kyan Palmer [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=TJ0zL-uGXck,157,169
152,yetep & juuku - Waiting [Animated Music Video] (Epilepsy Warning),https://www.youtube.com/watch?v=N-m57e4m-zc,158,189
153,Justin Caruso - Broken Hearts [Lyric Video] (ft. Hilda),https://www.youtube.com/watch?v=-Wv9ujP1veQ,159,184
154,Madeon - Good Faith [Album Mix],https://www.youtube.com/watch?v=dYKU26Pt_HI,160,2125
155,Lauv & LANY - Mean It,https://www.youtube.com/watch?v=9C58ew66g5Q,161,233
156,Marshmello x YUNGBLUD x blackbear - Tongue Tied,https://www.youtube.com/watch?v=slV00v4BH3s,162,186
157,Post Malone - Circles [Music Video] (Gabe Ceribelli X Hibell Remix),https://www.youtube.com/watch?v=tfGNtdVLqOI,163,196
158,Lauv & LANY - Mean It,https://www.youtube.com/watch?v=9C58ew66g5Q,164,233
159,Jason Ross & Dabin - One That Got Away (Lyrics/Lyric Video) ft. Dylan Matthew,https://www.youtube.com/watch?v=19bslXfYS18,165,215
160,My Chemical Romance - I'm Not Okay (Captain Cuts Remix),https://www.youtube.com/watch?v=uk0kE4D2VKM,166,204
161,Zedd & Kehlani - Good Thing (Soulji Remix),https://www.youtube.com/watch?v=Jdul3DGJdM0,167,166
162,Selena Gomez - Lose You To Love Me (Elijah Hill X Drew Wilken Remix),https://www.youtube.com/watch?v=8CK0E6UykM0,168,217
163,JVNA - Living in Hell  [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=84wGG_Eu30Y,169,227
164,Rezz & Malaa - Criminals [Premiere] 🎃,https://www.youtube.com/watch?v=AH54IyIaJ3Y,170,238
165,Hayd - October Snow [Lyrics/Lyric Video],https://www.youtube.com/watch?v=_CPLd1U-Y10,171,218
166,Rynx - Halo [Lyrics/Lyric Video] (ft. Ebenezer),https://www.youtube.com/watch?v=wsRlga00d7M,172,180
167,TheFatRat - Rise Up [Orchestral] (ESL 2019),https://www.youtube.com/watch?v=OZT7RzD8FpA,173,305
168,LIONE - Revive [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=v5hepekcHkk,174,253
169,Borgeous - Alcohol (Lyric Video) [Proximity Release],https://www.youtube.com/watch?v=d8Q-TKPwZgU,175,220
170,Gryffin & Seven Lions - Need Your Love [Lyrics/Lyric Video] (ft. Noah Kahan),https://www.youtube.com/watch?v=OphXDW1vMek,176,206
171,BTS (방탄소년단) 'Make It Right (ft. Lauv)' [AZWZ Remix],https://www.youtube.com/watch?v=qPNqDNWc-gU,177,243
172,TCTS - Not Ready For Love ft. Maya B,https://www.youtube.com/watch?v=fq9Ue34cak0,178,192
173,Ekali - Be Fine (feat. Wafia) [Official Lyric Video],https://www.youtube.com/watch?v=zN8tugUUDwg,179,160
174,BoTalks - Dear Emily ft. Strandels [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=QcQLi_o45gM,180,172
175,Madeon - Be Fine (Visualizer),https://www.youtube.com/watch?v=ldeVfeWZEVQ,181,218
176,Gryffin & Carly Rae Jepsen - OMG (Syence Remix),https://www.youtube.com/watch?v=zPAuoKAXcYA,182,194
177,Marshmello x Hardwell x CHVRCHES x Katy Perry x Manse - Small Talk [Music Video] (Ceribelli Mashup),https://www.youtube.com/watch?v=dh1brUJQ-5A,183,218
178,LUCA LUSH X JVNA - REIGN (WILL I STILL BE THE SAME?) [Lyric Video] / Proximity Release,https://www.youtube.com/watch?v=9Z9b5YO9_wA,184,217
179,EDEN - untitled [lyrics],https://www.youtube.com/watch?v=0dqMLqV4UBc,185,216
180,"Tokyo Project , Kleak & Veebu - Like We Used To (ft. Daniela Nicole) [Proximity Release]",https://www.youtube.com/watch?v=nBusfUZqiCA,186,190
181,ILLENIUM - Good Things Fall Apart (Goons Remix) ft. Jon Bellion,https://www.youtube.com/watch?v=EHVW_aCdX8s,187,213
182,OTR - Drive ft. Panama,https://www.youtube.com/watch?v=2R-KDuHM6bg,188,219
183,Post Malone - Circles (Dzeko Remix),https://www.youtube.com/watch?v=jnzOcosUhag,189,227
184,Tritonal – Never Be The Same [Lyric Video] ft. Rosie Darling,https://www.youtube.com/watch?v=2QkXL74LlBM,190,264
185,Gryffin & Slander - All You Need To Know (JVNA Remix),https://www.youtube.com/watch?v=FUOPajhX4XI,191,205
186,Avicii x Kygo x Illenium x The Chainsmokers x Lost Kings - Stuck on Takeaway Love (PHZES Mashup),https://www.youtube.com/watch?v=84PBcIYMGzc,192,220
187,Voyager Run - Forever Young ft. Melissa Ramsay [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=fj8sS4MBl1U,193,240
188,Illenium - Awake 2.0 [Gold Intro],https://www.youtube.com/watch?v=xj6POVwia00,194,176
189,OneRepublic - Future Looks Good (ARTY Remix),https://www.youtube.com/watch?v=u9nIMhV2EsQ,195,195
190,Holly & The Bloody Beetroots - Dawgs,https://www.youtube.com/watch?v=AT1uDYDl4eQ,196,226
191,Hayd - I Fall Apart [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=726QqAB9aeU,197,240
192,Elephante - Diamond Days [Lyric Video],https://www.youtube.com/watch?v=mjHRHYyZ1Kk,198,257
193,Skrillex - Summit (Flyboy Remix) ft. Ellie Goulding,https://www.youtube.com/watch?v=2rvqTd7srVs,199,245
194,DallasK - I Know [Lyric Video],https://www.youtube.com/watch?v=nolkjs0bDrM,200,146
195,VOILÀ — Mamacita ft. Lexy Panterra (Lyric Video) [Proximity Release],https://www.youtube.com/watch?v=700SNWCRTGA,201,187
196,The Bloody Beetroots & ZHU - Zoning [Lyric Video],https://www.youtube.com/watch?v=-T7NLfArx3M,202,272
197,BoTalks - Why (Lyric Video) [Proximity Release],https://www.youtube.com/watch?v=yDEGY7MlqE0,203,188
198,"Alan Walker, K-391, Tungevaag, Mangoo - PLAY",https://www.youtube.com/watch?v=ToE1SO2d0mg,204,168
199,Mako - Coyote (Midnight Mix),https://www.youtube.com/watch?v=gfKGPJtHUsY,205,192
200,JVNA - Chemicals [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=5O4B1hG4GeQ,206,219
201,Hayd - Superhero [Lyric Video] (Proximity Release),https://www.youtube.com/watch?v=bsFIEr25j4w,207,242
202,yetep - Petals from a Rose ft. Kyle Reynolds (Lyric Video) [Proximity Release],https://www.youtube.com/watch?v=xlEncDCrfEs,208,231
203,blink-182 - All The Small Things (Two Friends Remix),https://www.youtube.com/watch?v=CwQKs7uK6DI,209,188
204,Static - Breathe [Proximity Release],https://www.youtube.com/watch?v=tPAWRHcKoBM,210,293
205,Hellberg & Aloe Blacc - Punching In The Dark (Lyric Video),https://www.youtube.com/watch?v=nLy7Ax3nAjQ,211,193
206,PLS&TY - Run Wild & Feeling Forever [Music Video],https://www.youtube.com/watch?v=DllAUUfkuU8,212,444
207,U2 - Beautiful Day (ARTY Remix),https://www.youtube.com/watch?v=5jUE7IHVjuw,213,218
208,"Illenium, X Ambassadors - In Your Arms [Lyrics/Lyric Video]",https://www.youtube.com/watch?v=8J0ZEyaP4bk,214,218
209,Adventure Club - Wonder (Kaidro Remix) [Exclusive],https://www.youtube.com/watch?v=rQinAB46Xo0,215,235
210,Justin Caruso - Good Parts [Lyric Video] ft. Mædi,https://www.youtube.com/watch?v=EF8iW2hrSUI,216,181
211,Porter Robinson - WORLDS Intro [by (－‸ლ)],https://www.youtube.com/watch?v=OdMe-HkIEYk,217,716
212,Ed Sheeran - Beautiful People (NOTD Remix) ft. Khalid,https://www.youtube.com/watch?v=gGGRx0JWY94,218,162
213,"Sander van Doorn, Martin Garrix, DVBBS ft. Aleesia - Gold Skies (ATLAST Remix)",https://www.youtube.com/watch?v=7anv_7y_FvA,219,188
214,Gryffin x Avicii x Life of Dillon x Hibell - Overload (Gabe Ceribelli Mashup),https://www.youtube.com/watch?v=wGUFKpNOmpg,220,198
215,"The Chainsmokers, Illenium - Takeaway (Buzzmeisters Remix) ft. Lennon Stella",https://www.youtube.com/watch?v=34bR4r9tm38,221,182
216,LICK - Body ft. Luna Aura 👅,https://www.youtube.com/watch?v=FHBH-nVZX5c,222,210
217,"Tiësto, Jonas Blue, Rita Ora - Ritual (Jonas Aden Remix)",https://www.youtube.com/watch?v=mpx2In1uI1w,223,171
218,Brandt - I Miss You ft. Griff Clawson [Proximity Release],https://www.youtube.com/watch?v=n_Wry-sEz0E,224,180
219,Avicii vs. Dimitri Vangelis Wyman - PENNY WITHOUT (Tiesto's Tomorrowland 2019 Mashup),https://www.youtube.com/watch?v=4io_gzWCVb8,225,193
220,OTR - Stay 💚,https://www.youtube.com/watch?v=50ocAITO4CE,226,201
221,GoldFish x Cat Dealers – Colours & Lights,https://www.youtube.com/watch?v=V_U2VaxOPFE,228,193
222,"Above & Beyond, Seven Lions - See The End ft. Opposite The Other",https://www.youtube.com/watch?v=92ZI7V5p1JA,229,186
223,Madeon - Dream Dream Dream [Lyrics],https://www.youtube.com/watch?v=ps1_PEErRwk,230,240
224,Skrillex - Show Tracks EP // Fuji Opener & Mumbai Power,https://www.youtube.com/watch?v=CwgatOuVLa0,231,333
225,Shawn Mendes - If I Can't Have You (Gryffin Remix),https://www.youtube.com/watch?v=ufYC5EHxszM,232,253
226,Knife Party - Death & Desire [Lyrics/Lyric Video] ft. Harrison,https://www.youtube.com/watch?v=C_-Ne-EDz8I,233,207
227,Martin Garrix x Zedd x Tiesto x Steve Aoki - EDC Wet Republic [Proximity Recap],https://www.youtube.com/watch?v=Sc0MDltbs8w,234,62
228,The Weeknd x Dua Lipa x Post Malone x Lost Kings/Jake Wolfe - Electric Night [Mashup],https://www.youtube.com/watch?v=6e8aHLQN-nk,235,165
229,Ekali - Runaway ft. Reo Cragun,https://www.youtube.com/watch?v=wPLJUS2tda0,236,189
230,LZRD ft. Jake Miller - Anything Anymore (JVNA Remix) [Proximity Release],https://www.youtube.com/watch?v=txWEMWVCTc8,237,207
